ID;titre;chapeau;mots_cles;type_prix;date_debut;date_fin;nb_occurrences;acces_PMR;acces_mal_voyant;acces_mal_entendant;lieu;url;code_insee
20244;alixology peintures d'alix de castilla . galerie minsky .;premiere exposition personnelle a paris , galerie minsky. un ensemble de peintures inspirees de la nature sauvage de la bretagne ou alix de castilla y a installe son atelier.;expo;gratuit;2022-06-05;2022-06-06;72;1;1;1;galerie minsky;https://www.paris.fr/evenements/alixology-peintures-d-alix-de-castilla-galerie-minsky-20244;75107
20315;natural element quartet;un veritable travail collectif qui propose un jazz moderne aux milles couleurs !;concert;payant;2022-06-05;2022-06-06;2;0;0;0;le baiser sale;https://www.paris.fr/evenements/natural-element-quartet-20315;75101
17657;spectacle de contes portugais avec teresa hogie;"dans le cadre du temps fort des bibliotheques de la ville de paris dedie au portugal, la mediatheque jean-pierre melville vous offre une merveille de spectacle conte !
un spectacle pour toute la famille presente par la conteuse teresa hogie";enfants;gratuit;2022-06-05;2022-06-06;2;1;0;0;mediatheque jean-pierre melville;https://www.paris.fr/evenements/spectacle-de-contes-portugais-17657;75113
20507;[question] la difference, une force en puissance ?;rencontre entre madeleine louarn et arnaud assoumani, ou l'art de faire voler en eclat les categories !;conference;payant;2022-06-05;2022-06-06;2;0;0;0;la maison des metallos;https://www.paris.fr/evenements/question-la-difference-une-force-en-puissance-20507;75111
20495;jean-michel davis quintet + matthieu marthouret;jean-michel davis quintet suivi de matthieu marthouret en concert au le 360 paris music factory en juin a partir de 19h30 ! soiree jazz d'excellence.;musique;payant;2022-06-05;2022-06-06;2;0;0;0;le 360 paris music factory;https://www.paris.fr/evenements/jean-michel-davis-quintet-matthieu-marthouret-20495;75118
20486;festival adolphe sax  maxime berton & quatuor yendo;le festival adolphe sax propose engrenages, un crossover classique et jazz avec maxime berton et le quatuor yendo au 360 paris music factory !;musique;payant;2022-06-05;2022-06-06;2;0;0;0;le 360 paris music factory;https://www.paris.fr/evenements/festival-adolphe-sax-maxime-berton-quatuor-yendo-20486;75118
20515;[fiesta] before l'aventure;on se chauffe jusquau bout (de bois), on se laisse aller a des rencontres imprevues, des impromptus caliente, et on va jusquau bout de la nuit (bresilienne);loisirs;gratuit;2022-06-05;2022-06-06;2;0;0;0;la maison des metallos;https://www.paris.fr/evenements/fiesta-before-l-aventure-20515;75111
20560;les menus plaisirs - concert de musique de chambre;dans le cadre de kiosques en fete, l'association parisienne les concerts gais propose le concert de musique de chambre des menus plaisirs.;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;square trousseau;https://www.paris.fr/evenements/les-menus-plaisirs-concert-de-musique-de-chambre-20560;75112
20546;marche de l'esat menilmontant;l'esat menilmontant vous invite a decouvrir le travail des travailleurs handicapes de l'etablissement repartis dans une dizaine d'ateliers de production. venez beneficier d'animations gratuites et decouvrir les produits des ateliers faits a paris (biscuits, jeux en bois, ceramiques, sacs, coffrets naissance, etc.).;expo;gratuit;2022-06-05;2022-06-06;40;0;0;0;mairie du 20e arrondissement;https://www.paris.fr/evenements/marche-de-l-esat-menilmontant-20546;75120
20616;miles davis se livre;a l'occasion de la parution de la biographie de miles davis chez folio biographies / gallimard par le journaliste ecrivain franck medioni, mederic collignon revisite en quartette les grandes pages de la musique du trompettiste de legende.;musique;payant;2022-06-05;2022-06-06;2;0;0;0;new morning;https://www.paris.fr/evenements/miles-davis-se-livre-20616;75110
20622;festival et release party le collectif;le festival le collectif se deroulera a la bellevilloise les 15 et 16 juin 2022. decouvrez la programmation;cinema;gratuit;2022-06-05;2022-06-06;4;0;0;0;la bellevilloise;https://www.paris.fr/evenements/festival-release-party-le-collectif-20622;75120
20646;cabarets d'improvisation;"dans le cadre du ""festival detonnants amateurs"" de montreuil, improseine proposera 3 cabarets d'improvisation joues par les eleves des ateliers de l'association improseine dans les locaux de comme vous emoi .";theatre;gratuit;2022-06-05;2022-06-06;6;1;0;0;comme vous emoi;https://www.paris.fr/evenements/cabarets-d-improvisation-20646;93048
20636;fete de quartier - concert interculturel;cette fete est devenue  une tradition citoyenne  pour les habitant-e-s du quartier de la porte saint-denis. appelee aussi  la petite istanbul , elle est un espace multiculturel rassemblant les citoyen-ne-s dorigines diverses.;concert;gratuit;2022-06-05;2022-06-06;2;0;0;0;dans la rue;https://www.paris.fr/evenements/fete-de-quartier-concert-interculturel-20636;75110
20411;conte jeune public au musee carnavalet : lange gardien du musee;"conte jeune public

on peut sennuyer quand on est gardien... mais jamais quand on veille sur les uvres dun musee ! il suffit decouter les folles histoires que les uvres sont pretes a raconter !

en famille

enfants a partir de 5 ans

duree : 1 heure";enfants;payant;2022-06-05;2022-06-06;8;1;1;1;musee carnavalet-histoire de paris;https://www.paris.fr/evenements/conte-jeune-public-au-musee-carnavalet-l-ange-gardien-du-musee-20411;75103
20019;visite contee en famille;a partir de 5 ans, enfants et adultes, tous rassembles autour du bouddha, viennent ecouter une histoire venue dextreme-orient au cur des collections permanentes du musee cernuschi.;enfants;non renseigne;2022-06-05;2022-06-06;32;0;0;0;musee cernuschi - musee des arts de l'asie de la ville de paris;https://www.paris.fr/evenements/visite-contee-en-famille-contes-du-printemps-20019;75108
20388;atelier enfants : les enfants de paris;participez en famille a cette visite-atelier du musee carnavalet et decouvrez l'histoire de paris!;enfants;payant;2022-06-05;2022-06-06;8;1;1;1;musee carnavalet-histoire de paris;https://www.paris.fr/evenements/visite-atelier-au-musee-carnavalet-les-enfants-de-paris-20388;75103
20387;atelier enfants : a tous les etages;decouvrez l'histoire de paris en famille avec a cette visite-atelier du musee carnavalet!;enfants;payant;2022-06-05;2022-06-06;4;1;1;1;musee carnavalet-histoire de paris;https://www.paris.fr/evenements/visite-atelier-au-musee-carnavalet-a-tous-les-etages-20387;75103
20366;atelier enfants : sur les ailes de mercure;venez decouvrir en famille l'histoire antique de paris au travers du dieu mercure en participant a cette visite-atelier du musee carnavalet!;enfants;payant;2022-06-05;2022-06-06;4;1;1;1;musee carnavalet-histoire de paris;https://www.paris.fr/evenements/visite-atelier-au-musee-carnavalet-sur-les-ailes-de-mercure-20366;75103
20670;weekend familles a la crypte;participez au week-end festif dedie aux enfants et aux familles de la crypte archeologique de l'ile de la cite!;enfants;gratuit;2022-06-05;2022-06-06;4;0;0;0;crypte archeologique de l'ile de la cite;https://www.paris.fr/evenements/weekend-familles-a-la-crypte-archeologique-de-l-ile-de-la-cite-journees-nationales-de-l-archeologie-20670;75104
20713;dire, affirmer, reveler;"decouvrez au ccc dire, affirmer, reveler : cinq films de (re)appropriation culturelle"" une soiree de films danimation sur le cinema autochtone";cinema;gratuit;2022-06-05;2022-06-06;2;1;0;0;centre culturel canadien;https://www.paris.fr/evenements/dire-affirmer-reveler-cinq-films-de-re-appropriation-culturelle-20713;75108
20682;velu.e cabaret de tous poils;velu.e c'est la soiree taillee pour les noctambules de fin de journee, les amoureu.x.es des arts de nuit, les philanthropes de l'afterwork .;spectacle musical;payant;2022-06-05;2022-06-06;2;0;0;0;le cirque electrique;https://www.paris.fr/evenements/velu-e-cabaret-de-tous-poils-20682;75120
20156;exposition sur grand ecran au balzac;le film nous permet de visiter l'exposition et de plonger dans les archives pissarro. c'est l'occasion pour decouvrir l'oeuvre de celui qui est considere comme le pere de l'impressionnisme.;conference;payant;2022-06-05;2022-06-06;20;0;0;1;cinema le balzac;https://www.paris.fr/evenements/exposition-sur-grand-ecran-20156;75108
20830;soiree jeux de societe a la bibliotheque gutenberg;seul ou en famille, venez decouvrir les jeux de societe de la bibliotheque gutenberg pour partager un moment ludique tout en convivialite ! tout public a partir de 8 ans.;loisirs;gratuit;2022-06-05;2022-06-06;2;1;0;0;bibliotheque gutenberg;https://www.paris.fr/evenements/soiree-jeux-de-societe-a-la-bibliotheque-gutenberg-20830;75115
20767;angel bat dawid | thomas de pourquery;les nocturnes du parc floral c'est : deux concerts en plein air, une soiree inoubliable ;musique;payant;2022-06-05;2022-06-06;2;0;0;0;parc floral de paris;https://www.paris.fr/evenements/angel-bat-dawid-thomas-de-pourquery-20767;75112
20685;neue grafik ensemble;cet ete, venez profiter gratuitement d'un concert de jazz exceptionnel dans le cadre bucolique du parc floral de paris !;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;parc floral de paris;https://www.paris.fr/evenements/neue-grafik-ensemble-20685;75112
20371;concert : voyage imaginaire en musique francaise;un voyage imaginaire a travers des melodies et oeuvres pour piano de la fin du 19e siecle et du debut du 20e siecle, epoque ou l'exotisme et l'orientalisme inspiraient les compositeurs francais.;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;maison du japon (cite universitaire);https://www.paris.fr/evenements/concert-voyage-imaginaire-en-musique-francaise-20371;75114
20870;cuarteto cubano x le barboteur;nos chouchous de cuarteto cubano reviennent enflammer la scene du barboteur. embarquez avec le cuarteto cubano pour un voyage a travers les standards;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;place de la pointe, pantin;https://www.paris.fr/evenements/cuarteto-cubano-x-le-barboteur-20870;93055
20776;les classiques de l'ete a la cinematheque francaise;pour feter l'ete, decouvrez en juin une selection de seances avec de grands films classiques a la cinematheque. films burlesques, westerns, films a suspense et dessins animes, il y en aura pour tous les gouts !;enfants;payant;2022-06-05;2022-06-06;18;0;0;0;la cinematheque francaise - musee du cinema;https://www.paris.fr/evenements/les-classiques-de-l-ete-a-la-cinematheque-francaise-20776;75112
18914;concert autour de la nouvelle piece de misato mochizuki;le 8 et 9 juin prochain, la philharmonie propose une immersion au cur de la creation contemporaine, avec un concert-experience celebrant les 70 ans de philippe manoury et accueillant la creation dune nouvelle piece de misato mochizuki.;musique;payant;2022-06-05;2022-06-06;4;0;0;0;philharmonie de paris;https://www.paris.fr/evenements/orchestre-de-paris-lin-liao-mochizuki-stroppa-manoury-18914;75119
18922;concert en hommage a anton webern;le festival manifeste de lircam rend hommage a anton webern, figure tutelaire de plus dun siecle de musique, lors d'un concert a la philharmonie de paris (19e), le 10 juin.;musique;payant;2022-06-05;2022-06-06;2;0;0;0;philharmonie de paris;https://www.paris.fr/evenements/webern-solistes-de-l-ensemble-intercontemporain-webern-juillerat-iannotta-nunes-18922;75119
15413;"#jazzdedemain lucie guillem ""devera"" #2";"#jazzdedemain 
depuis les annees 80, la jeune generation s'ecoute et se decouvre au baiser sale !
dans le cadre de sa residence #jazzdedemain, lucie guillem vous propose un repertoire 100% latin-jazz, au cur de la musique bresilienne !";concert;payant;2022-06-05;2022-06-06;2;0;0;0;le baiser sale;https://www.paris.fr/evenements/jazzdedemain-lucie-guillem-15413;75101
19032;teen spirit / nuit teenage rock au supersonic;"welcome to supersonic 
assistez a des concerts gratuits, nuits rock et disquaire a paris !";clubbing;payant;2022-06-05;2022-06-06;2;0;0;0;supersonic;https://www.paris.fr/evenements/teen-spirit-nuit-teenage-rock-au-supersonic-19032;75112
16273;pharaon des deux terres, l'epopee africaine des rois de napata;au 8e siecle av. j.-c., en nubie, un royaume sorganise autour de sa capitale napata. vers 730 av. j.-c., le souverain piankhi entreprend de conquerir legypte et inaugure la dynastie des pharaons koushites...;expo;payant;2022-06-05;2022-06-06;;0;0;0;musee du louvre;https://www.paris.fr/evenements/pharaon-des-deux-terres-l-epopee-africaine-des-rois-de-napata-16273;75101
11450;nos rendez-vous litteraires : performance litteraire lsf / francais;"le mois parisien du handicap 2022 -
venez declamer vos textes a voix haute ou en langue des signes francaise et ecouter les choix des bibliothecaires !";atelier;gratuit;2022-06-05;2022-06-06;2;0;0;1;bibliotheque saint-eloi;https://www.paris.fr/evenements/performance-litteraire-11450;75112
18025;enfants & musique;des animations, des concerts, des ateliers a destination des petits et des grands ! deux mois pour decouvrir des formes musicales, des instruments, des chansons...;musique;gratuit;2022-06-05;2022-06-06;20;1;1;0;mediatheque marguerite duras;https://www.paris.fr/evenements/enfants-musique-18025;75120
11119;le faubourg saint antoine, lieu d'artisans et de revolutions;une balade de deux heures au depart de bastille a la decouverte des artisans d'hier et d'aujourd'hui. une balade entre passe revolutionnaire et futur souhaitable, entre histoire tumultueuse et present durable.;balade;payant;2022-06-05;2022-06-06;;0;0;0;place de la bastille - angle rue saint antoine;https://www.paris.fr/evenements/le-faubourg-saint-antoine-lieu-d-artisans-et-de-revolutions-11119;75104
19204;jeu de piste a paris : enquete a saint-germain;"decouvrez saint-germain-des-pres en enquetant sur la disparition des zazous :
vous aimez l'aventure ? vous voulez decouvrir paris autrement et passer une apres-midi originale en famille ou entre amis ? venez participer a un jeu de piste et defiez d'autres equipes. en equipe de 3 a 6 personnes, il faudra faire appel a votre sens de l'observation, faire preuve de reflexion et de deduction pour etre les plus rapides.";balade;payant;2022-06-05;2022-06-06;8;0;0;0;depart : square laurent prache;https://www.paris.fr/evenements/jeu-de-piste-a-paris-19204;75106
19279;pablo murgier ensemble  gare du sud tour;a lintersection entre le jazz de chambre, le tango d'avant-garde et la musique populaire latino-americaine, lensemble pablo murgier presente son nouvel album  gare du sud .;concert;payant;2022-06-05;2022-06-06;2;0;0;0;le baiser sale;https://www.paris.fr/evenements/pablo-murgier-ensemble-gare-du-sud-tour-19279;75101
19364;"""another love story"" de karla hiraldo voleau - l'amour mis en scene a la mep";dans ce projet inedit presente pour la premiere fois a la mep - maison europeenne de la photographie, karla hiraldo voleau remet en question les frontieres entre fiction et realite, entre amour sincere et mensonge.;expo;payant;2022-06-05;2022-06-06;;0;0;0;maison europeenne de la photographie;https://www.paris.fr/evenements/another-love-story-de-karla-hiraldo-voleau-l-amour-mis-en-scene-a-la-mep-19364;75104
16453;"one woman show ""rose piscine""";"laura ghazal joue son one woman show ""rose piscine"" jusqu'au 17 juin au theatre le bout dans la 9e.";theatre;payant;2022-06-05;2022-06-06;36;0;0;0;theatre le bout;https://www.paris.fr/evenements/one-woman-show-rose-piscine-16453;75109
18045;les dimanches au zoo - parc zoologique de paris;le parc zoologique de paris propose une nouvelle offre adaptee a tous les publics : du 27 mars au 6 novembre, des activites seront proposees chaque dimanche et declinees selon les tranches dage des participants.;enfants;payant;2022-06-05;2022-06-06;;0;0;0;parc zoologique de paris;https://www.paris.fr/evenements/les-dimanches-au-zoo-parc-zoologique-de-paris-18045;75112
19711;marcel proust. du cote de la mere;lexposition  marcel proust, du cote de la mere  est la premiere manifestation en france presentant lecrivain a travers le prisme de sa judeite. organisee a loccasion du centenaire de sa mort, cette exploration met en avant un axe important de la construction de sa personnalite et de son uvre. peintures, dessins, gravures, ouvrages permettent de decouvrir ce sujet inedit, a travers des themes touchant aux liens familiaux et aux  mondes  de proust, ainsi qua ses engagements.;expo;payant;2022-06-05;2022-06-06;;0;0;0;musee d'art et d'histoire du judaisme;https://www.paris.fr/evenements/marcel-proust-du-cote-de-la-mere-19711;75103
19701;switch : la nouvelle realite;"une serie de performances asmr en son binaural.
l'asmr debarque a la gaite lyrique avec switch ! une performance en deux volets, qui convoque lasmr, afin de redonner du corps et de la materialite aux images quasi liquides qui nous parviennent au quotidien. par caroline delieutraz x behind the moons.";art;payant;2022-06-05;2022-06-06;8;0;0;0;la gaite lyrique;https://www.paris.fr/evenements/switch-la-nouvelle-realite-19701;75103
19693;alterations - tous publics;"ateliers dinitiation a lart video, par charline dally
inspire par les procedes analogiques de lart video caracteristiques des annees 1960-1970, latelier alterations invite a sinitier aux techniques du feedback video et du glitch analogique pour decouvrir leur potentiel creatif.";atelier;payant;2022-06-05;2022-06-06;8;0;0;0;la gaite lyrique;https://www.paris.fr/evenements/alterations-tous-publics-19693;75103
19825;cp censier en fete;autour de ses evenements et manifestations de fin d'annee, le centre paris anim' censier vous invite a decouvrir et partager ses activites dans une ambiance festive;musique;gratuit;2022-06-05;2022-06-06;;0;0;0;actisce centre paris anim' censier;https://www.paris.fr/evenements/cp-censier-en-fete-19825;75105
19839;temoignages : esther senot, jenny plocki et joseph schwartz;le memorial vous propose ces temoignages d'esther senot, jenny plocki et joseph schwartz.;conference;gratuit;2022-06-05;2022-06-06;2;0;0;0;memorial de la shoah;https://www.paris.fr/evenements/temoignages-esther-senot-jenny-plocki-et-joseph-schwartz-19839;75104
19871;temoignage : arlette testyler et rachel jedinak;le memorial de la shoah vous propose ces temoignages d'arlette testyler et rachel jedinak;conference;gratuit;2022-06-05;2022-06-06;2;0;0;0;memorial de la shoah;https://www.paris.fr/evenements/temoignage-arlette-testyler-et-rachel-jedinak-19871;75104
11212;les samedis en famille  creche bichat;"paris experimente louverture des creches au public le samedi matin.
la creche bichat avec l'association art eco proposent des activites de 9h15 a 11h45 tous les samedis matin : art avec des materiaux de recuperation.";enfants;gratuit;2022-06-05;2022-06-06;;0;0;0;creche collective municipale bichat;https://www.paris.fr/evenements/les-samedis-en-famille-creche-bichat-11212;75110
19848;les samedis en famille  creche cabanis;"paris experimente louverture des creches au public le samedi matin.
a partir du samedi 14 mai 2022, la creche cabanis proposera des activites de 10h a 12h le samedi matin avec l'association reseau mom'artre : eveil corporel, musical et artistique";enfants;gratuit;2022-06-05;2022-06-06;64;0;0;0;creche municipale cabanis;https://www.paris.fr/evenements/les-samedis-en-famille-creche-cabanis-19848;75114
20090;kiosques en fete avec mestizos;"l'association mestizos, vous invite a voyager en colombie, une petite evasion musicale et dansante, vers le pays de la cumbia et d'autres rythmes folkloriques, impregnes d'histoire.

un moment convivial et festif avec une demonstration et initiation aux danses traditionnels. 
avec un atelier pour les moins timides, le temps d'une apres midi, dans les kiosques des parcs de la ville de paris. 

14 mai, parc montsouris 
18 juin, jardin nelson mandela
2 juillet, parc des buttes chaumont";enfants;gratuit;2022-06-05;2022-06-06;6;0;0;0;parc des buttes-chaumont;https://www.paris.fr/evenements/kiosques-en-fete-avec-mestizos-20090;75119
20161;programmation musicale jeune public a la philharmonie en mai et juin;concerts, spectacles, activites en famille, la philharmonie de paris gate les familles. decouvrez la programmation musicale jeune public en mai et en juin.;musique;payant;2022-06-05;2022-06-06;;0;0;0;la philharmonie de paris;https://www.paris.fr/evenements/programmation-musicale-jeune-public-a-la-philharmonie-en-mai-et-juin-20161;75119
10922;atelier d'ecriture parent-enfant;un atelier d'ecriture intergenerationnel, a partager en famille avec un enfant de 9 a 14 ans. venez jouer avec les mots, raconter des histoires et des fantaisies, dans l'intimite d'un petit groupe sympathique et bienveillant.;atelier;payant;2022-06-05;2022-06-06;20;0;0;0;l'atelier sous les toits;https://www.paris.fr/evenements/atelier-d-ecriture-parent-enfant-10922;75112
11011;"atelier ecriture & the : ""infusez votre plume dans le the""";"avec cet atelier j'allie mes deux passions, l'ecriture et le the. consultante en communication digitale, je suis egalement la fondatrice de divinithe. je propose des ateliers de degustation de the qui s'inspirent de l'oenologie.

en 2018, j'ai redige un dossier sur l'autoedition pour le livre ""devenir ecrivain"" d'alain andre, paru aux editions leducs.";atelier;payant;2022-06-05;2022-06-06;;0;0;0;non renseigne;https://www.paris.fr/evenements/atelier-ecriture-the-infusez-votre-plume-dans-le-the-11011;75108
12127;atelier contemporain de suzanne giraud;projets personnels des eleves de latelier contemporain de suzanne giraud.;concert;gratuit;2022-06-05;2022-06-06;2;0;0;0;conservatoire a rayonnement regional de paris - crr;https://www.paris.fr/evenements/atelier-contemporain-de-suzanne-giraud-12127;75108
14624;album du dimanche  radiohead - ok computer / supersonic;supersonic : concerts gratuits, nuits rock, disquaire a paris. un dimanche sur deux, le supersonic te donne rendez-vous pour ecouter un album mythique joue en live et en integralite.  ok computer  de radiohead joue en integralite par paranohead, et plus tard dans la soiree un best of de leurs meilleurs titres.;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;supersonic;https://www.paris.fr/evenements/album-du-dimanche-radiohead-ok-computer-supersonic-14624;75112
14432;aux sources des nympheas : les impressionnistes et la decoration;limpressionnisme est rarement associe au terme decoration. pas plus aux murs, aux objets, eventails, ceramiques et autres bas-reliefs. pourtant, des uvres impressionnistes regardees aujourdhui comme des tableaux de chevalet  paysages, fleurs ou scenes de la vie moderne  ont dabord ete concues comme des decorations. soucieux de la place du beau dans la vie quotidienne, les artistes impressionnistes en ont fait un terrain dexperimentation, saventurant sur des supports varies dont ils ont explore toutes les possibilites.;non renseigne;payant;2022-06-05;2022-06-06;;0;0;0;musee de l'orangerie;https://www.paris.fr/evenements/aux-sources-des-nympheas-les-impressionnistes-et-la-decoration-14432;75101
15711;video mapping  stage 15/18 ans;aborder la video sous un angle nouveau : projetee sur des volumes, ceux de la maison du geste et de l'image. un stage mene par melody da fonseca, directrice artistique et graphiste specialisee dans l'evenementiel, le motion design & le mapping video.;cinema;payant;2022-06-05;2022-06-06;;0;0;0;maison du geste et de l'image;https://www.paris.fr/evenements/video-mapping-stage-15-18-ans-15711;75101
16069;que sait-on des notaires de paris et de leurs archives aujourdhui ? quelques etudes de cas appliquees aux xvie-xixe siecle.;conference par francoise limon-bonnet, conservatrice generale du patrimoine, responsable du minutier central aux archives nationales, en association avec la societe de l'histoire de paris et de l'ile-de-france.;conference;gratuit;2022-06-05;2022-06-06;2;1;0;0;archives de paris - salle paul verlaine;https://www.paris.fr/evenements/que-sait-on-des-notaires-de-paris-et-de-leurs-archives-aujourd-hui-quelques-etudes-de-cas-appliquees-aux-xvie-xixe-siecle-16069;75119
14314;grandes histoires sous le frangipanier;un moment privilegie pour ecouter de belles histoires, pour les enfants de plus de 3 ans;non renseigne;gratuit;2022-06-05;2022-06-06;10;1;0;0;bibliotheque aime cesaire;https://www.paris.fr/evenements/grandes-histoires-sous-le-frangipanier-14314;75114
14789;charles ray au centre pompidou;figure majeure de la sculpture americaine contemporaine, charles ray (ne a chicago en 1953, vivant et travaillant a los angeles) est pour la premiere fois expose dans une institution publique francaise. imaginee en dialogue avec lartiste, cette exposition propose, a travers un ensemble duvres representatif de ses cheminements, une promenade a travers un paysage a habiter autant par le corps que par lesprit.;non renseigne;payant;2022-06-05;2022-06-06;;0;0;0;centre pompidou;https://www.paris.fr/evenements/charles-ray-au-centre-pompidou-14789;75104
16763;voile  capitaine futur;concert-spectacle par par vicnet en collaboration avec sabrina ratte, thomas lanza & assane timbo;enfants;payant;2022-06-05;2022-06-06;2;0;0;0;la gaite lyrique;https://www.paris.fr/evenements/voile-capitaine-futur-16763;75103
14226;les 4 saisons de vivaldi, ave maria et celebres adagios;les quatre saisons dantonio vivaldi est un ensemble de quatre concerti pour violon, compose en 1723.;musique;payant;2022-06-05;2022-06-06;10;1;1;0;eglise saint germain des pres;https://www.paris.fr/evenements/les-4-saisons-de-vivaldi-ave-maria-et-celebres-adagios-14226;75106
11961;algues marines;alimentation, engrais, cosmetique, sante... les algues sont presentes dans notre quotidien et ce depuis des millenaires. pourtant elles restent meconnues. avec cette exposition, laquarium tropical leve le voile sur le monde des grandes algues marines.;expo;payant;2022-06-05;2022-06-06;;0;0;0;palais de la porte doree - musee de l'histoire de l'immigration / aquarium tropical;https://www.paris.fr/evenements/algues-marines-11961;75112
14424;exposition  pionnieres, artistes dans le paris des annees folles ;au musee du luxembourg, cette exposition propose de mettre en avant le role primordial des femmes dans le developpement des grands mouvements artistiques de la modernite. peintures, sculptures, photographies, films, uvres textiles et litteraires sont a decouvrir.;non renseigne;payant;2022-06-05;2022-06-06;;0;0;0;musee du luxembourg;https://www.paris.fr/evenements/pionnieres-artistes-dans-le-paris-des-annees-folles-14424;75106
11024;l'odyssee sensorielle, museum national d'histoire naturelle;de lequateur au grand nord,  lodyssee sensorielle  vous invite a faire un grand voyage a la rencontre des milieux naturels et des especes qui peuplent notre planete. preparez-vous au decollage !;expo;payant;2022-06-05;2022-06-06;;0;0;0;museum national d'histoire naturelle;https://www.paris.fr/evenements/l-odyssee-sensorielle-museum-national-d-histoire-naturelle-11024;75105
10938;stage de dessin de la tete et les expressions du visage;"ce stage permet d'apprendre a dessiner le visage, depuis les elements osseux qui structurent le crane en passant par les facettes qui le composent, les muscles sous cutanes qui s'organisent a sa surface jusqu'au dessin complet du visage.
les expressions du visage naissent de cela, mais aussi des etats physiques des personnages et des emotions.";atelier;payant;2022-06-05;2022-06-06;20;0;0;0;musee du louvre;https://www.paris.fr/evenements/stage-de-dessin-de-la-tete-et-les-expressions-du-visage-10938;75101
17780;"cappuccino litteraire : ""lectures estivales""";venez partager avec les bibliothecaires de la mediatheque jean-pierre melville vos coups de cur de lecture !;litterature;gratuit;2022-06-05;2022-06-06;2;1;0;0;mediatheque jean-pierre melville;https://www.paris.fr/evenements/cappuccino-litteraire-lectures-estivales-17780;75113
15276;bernard werber - voyage interieur;un spectacle musical interactif de bernard werber avec la participation de francoeur a la harpe.;conference;payant;2022-06-05;2022-06-06;10;1;0;0;les trois baudets;https://www.paris.fr/evenements/bernard-werber-voyage-interieur-15276;75118
17973;bibliotheques hors les murs 2022 - buffon;"la bibliotheque buffon reprend ses bhlm estivales !
venez profiter librement de livres pour petits et grands sur les pelouses ombragees, au pied des grandes serres du jardin des plantes !";enfants;gratuit;2022-06-05;2022-06-06;14;1;0;1;jardin des plantes;https://www.paris.fr/evenements/bibliotheques-hors-les-murs-2022-buffon-17973;75105
17998;tumo paris 4  cycles de projets du 11 mai au 25 juin;tu as entre 9 et 25 ans, tu aimerais agir pour l'environnement ? tumo paris 4 est fait pour toi !;enfants;gratuit;2022-06-05;2022-06-06;56;0;0;0;academie du climat;https://www.paris.fr/evenements/tumo-paris-4-cycles-de-projets-du-11-mai-au-25-juin-17998;75104
18069;"concours de comic strips ""3 a 4 cases, 1 ligne""";les bibliotheques du 5e - buffon, lheure joyeuse, mohammed arkoun, rainer maria rilke et la bilipo - organisent un concours creatif de comic strips avec la complicite de la librairie bulles en vrac.;bd;gratuit;2022-06-05;2022-06-06;;1;0;0;bibliotheque l'heure joyeuse;https://www.paris.fr/evenements/concours-de-comic-strips-3-a-4-cases-1-ligne-18069;75105
18306;"""an american in paris"" & genne kelly";"midnight in paris avec julie erikseen
nouveau rendez-vous au sunside chaque samedi a partir de minuit avec la team a barlyod's. un hommage a un film culte, un compositeur pour le cinema, une comedie musicale...";musique;gratuit sous condition;2022-06-05;2022-06-06;2;0;0;0;sunset & sunside;https://www.paris.fr/evenements/an-american-in-paris-genne-kelly-18306;75101
20928;concerts d'ete de la formation symphonique du coge;retrouvez la formation symphonique du coge (choeurs et orchestres des grandes ecoles) pour ses concerts d'ete !;musique;payant;2022-06-05;2022-06-06;4;0;0;0;eglise saint-marcel;https://www.paris.fr/evenements/concerts-d-ete-de-la-formation-symphonique-du-coge-20928;75113
20941;festival restons serieux #5;restons serieux, le festival beau & bizarre de la musique francaise a contre-courant revient enfin !;musique;gratuit;2022-06-05;2022-06-06;10;0;0;0;supersonic;https://www.paris.fr/evenements/festival-restons-serieux-5-20941;75112
20958;exposition color[frame];color[frame] est la 3eme exposition realisee par la galerie data autour de lart generatif.;art;gratuit;2022-06-05;2022-06-06;26;1;0;0;plateforme;https://www.paris.fr/evenements/exposition-color-frame-20958;75120
21015;"atelier ""poisson arc-en-ciel"" (3-5 ans)";saviez-vous quil existe des arcs-en-ciel dans leau ? petits et grands decouvriront ces petits poissons originaires des lacs des montagnes doceanie qui colorent nos aquariums.;enfants;payant;2022-06-05;2022-06-06;8;1;0;0;palais de la porte doree - aquarium tropical;https://www.paris.fr/evenements/atelier-poisson-arc-en-ciel-3-5-ans-21015;75112
21051;"""a cordes et a coeur"" : rencontre musicale autour du livre de thibault cauvin";a l'occasion de la sortie du livre de thibault cauvin aux editions du rocher, emmanuelle rochman animera une rencontre avec le guitariste suivie d'une prestation musicale et d'une seance de signature;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;mediatheque musicale de paris (mmp);https://www.paris.fr/evenements/a-cordes-et-a-coeur-rencontre-musicale-autour-du-livre-de-thibault-cauvin-21051;75101
